gene	half_life_hr	decay_rate	p_val	std	geneSymbol
1	1.69563994780229	-0.894573140485724	0.179858763031457	0.551101736980542	A1BG
9	2.39724529194527	-1.24083320369157	0.00529693554072861	0.225239315059014	NAT1
14	15.337306057915	-3.09680108557803	0.104832769720565	1.48173528978744	AAMP
16	52.7305285417108	-4.33170749762228	0.670725322485969	9.4577726247394	AARS
24	2.13825245204421	-1.12650180481258	0.3915351385992	1.17375677831594	ABCA4
25	2.29257804508426	-1.19618988880793	0.00120381418588962	0.145836390713434	ABL1
26	3.31553285977409	-1.56513127331518	0.449296567419594	1.86819952023644	AOC1
27	1.38930796977363	-0.695318680276887	0.00835020785154754	0.143417450631352	ABL2
30	61.1532001367855	-4.47989511391767	0.654963705807059	9.29353959460313	ACAA1
31	3.5592292488285	-1.63605693886735	0.0482712412518028	0.582034077510573	ACACA
32	2.33901404761412	-1.21624241398616	0.109322758520354	0.592434610030064	ACACB
34	130.674248834597	-5.23922049681591	0.825282297946911	22.2336455638574	ACADM
35	16.0502398969323	-3.14223671689535	0.220558304470873	2.16646071353534	ACADS
36	18.8283626274717	-3.30187730394527	0.209089717416048	2.20776048462024	ACADSB
39	10.7223383089988	-2.73884217827778	0.085009070899329	1.20249947760079	ACAT2
41	29.5148660895947	-3.75140699223522	0.345845509824407	3.51383166342503	ASIC1
43	1.9821063530792	-1.05067301452472	0.146190404079822	0.583615797936986	ACHE
51	5.52352840328689	-2.07552978016113	0.0234758206256048	0.582159100951198	ACOX1
53	7.23443311341877	-2.34536492423234	0.0445321657775794	0.811352023329385	ACP2
54	4.03095997745399	-1.76051747597824	0.315093983679201	1.5340492429879	ACP5
56	4.02661073341889	-1.75943793361652	0.0193217612085317	0.464621392120464	ACRV1
59	22.2528312358227	-3.46898216765259	0.123552277512659	1.78281014428157	ACTA2
60	26.0880684657515	-3.62799098348074	0.268284915898229	2.82425512476605	ACTB
71	28.5358921980658	-3.71767559087901	0.180382425608058	2.29376476627744	ACTG1
72	13.9328697190222	-3.00076369713629	0.078238545865955	1.2751660440409	ACTG2
86	11.5792620707039	-2.81572866623177	0.202680951974374	1.85010432099303	ACTL6A
87	10.1755563555176	-2.68650132909045	0.107331593015818	1.29835021190026	ACTN1
90	2.84823867120785	-1.41321371371276	0.000489320169166214	0.136360922912265	ACVR1
91	2.66537887627197	-1.34685913555129	0.00177254337402473	0.181839024306526	ACVR1B
92	2.27463369962243	-1.18833194886591	0.00200494330615007	0.165771987690147	ACVR2A
93	1.64178952169735	-0.86229973928925	0.0202662902879917	0.231072238131166	ACVR2B
94	4.9046033090441	-1.95668713551583	0.0836974914471725	0.853803706067935	ACVRL1
97	10.2709302190427	-2.69583051676335	0.0677921072250993	1.08451343972125	ACYP1
101	3.16235354747126	-1.51782946446301	0.102000198379514	0.717903125530058	ADAM8
