gene	half_life_hr	decay_rate	p_val	std	geneSymbol
1	6.75731071564615	-2.27713790835465	0.010623659061459	0.503316162970015	A1BG
2	5.96891597183999	-2.15307825224238	0.260621730503135	1.64463341708385	A2M
13	3.12942314009538	-1.50736160785933	0.137795004022431	0.81425432108458	AADAC
18	5.3506996677264	-2.04374025195303	0.0597524057772719	0.784637707998859	ABAT
19	4.0009239294599	-1.75303823739421	0.111306054014593	0.860542568797362	ABCA1
21	5.27331646101616	-2.02917239469349	0.0319644249108902	0.628155451692833	ABCA3
22	4.80493813513306	-1.93615708781866	0.0222774246540554	0.534255202707405	ABCB7
24	2.58772081862691	-1.317290416064	0.122010375947602	0.673207728849903	ABCA4
25	3.86157653151177	-1.71758844852724	0.0406206157287561	0.575804096859382	ABL1
27	2.48361944710427	-1.27622987126748	0.0618662459796442	0.496255544756473	ABL2
31	4.58852520744126	-1.89007158745607	0.0506893838265722	0.684045924938484	ACACA
43	5.26947818874732	-2.02844426281462	0.117380553544068	1.01905118533035	ACHE
49	3.55200444159657	-1.63402499616029	0.00783034782001189	0.330936934455537	ACR
51	5.55743950586465	-2.08165040224407	0.0394777969565795	0.691149808681753	ACOX1
53	4.9198349132028	-1.95978789629585	0.0573474806653583	0.741255471464561	ACP2
56	4.44803466656497	-1.8589752712417	0.0659235030303894	0.740067006055153	ACRV1
58	3.60226002834509	-1.64807435472017	0.0799002535477364	0.706112207282453	ACTA1
59	8.59973112477982	-2.51824385879189	0.0810919781893198	1.08521490529638	ACTA2
70	1.88308138322208	-0.999422389302584	0.00724164957008221	0.197986930997961	ACTC1
71	4.76329217681411	-1.92745198354105	0.0243387481153443	0.546785943955142	ACTG1
72	1.4541221488453	-0.740915304998907	0.290544875923933	0.608876991670319	ACTG2
89	4.63024948327892	-1.89912367130563	0.0737313964608345	0.788742673467392	ACTN3
90	5.62476496082447	-2.09369208305683	0.0531818855224723	0.77074760068033	ACVR1
91	4.53876650317316	-1.87916820038275	0.0307407744330752	0.574375830190127	ACVR1B
94	6.40375361463948	-2.22339724130946	0.0925918971462354	1.0103648104074	ACVRL1
95	28.139704819494	-3.70369448250052	0.452117241126052	4.45072517585142	ACY1
97	7.43084331897808	-2.37215227475178	0.0880181726629653	1.05608917442628	ACYP1
101	3.52985021910861	-1.62776835977924	0.0294814407434842	0.490845020542085	ADAM8
102	4.68819723195331	-1.91156104363378	0.0322015284859373	0.593177373321356	ADAM10
103	4.9206724740784	-1.95995812346904	0.0579894264048051	0.744315720363776	ADAR
104	5.28916200383578	-2.03217274253027	0.0633811766254259	0.797283044213494	ADARB1
107	2.7496266663759	-1.37797806536275	0.135547950085886	0.738697166148675	ADCY1
111	4.16594945021337	-1.79345712945662	0.0614365912998904	0.695592549561876	ADCY5
112	5.23029783769002	-2.02098114497011	0.0819999585989016	0.874747729612002	ADCY6
113	5.62651947829379	-2.0940039616682	0.0402207010352777	0.699645027246604	ADCY7
115	4.26768920195352	-1.8175854308339	0.0411146710632195	0.611831910493515	ADCY9
123	6.23620875368288	-2.19688534679145	0.0437202951853208	0.755193388251103	PLIN2
128	5.79521028793695	-2.12354468453845	0.0279111216190189	0.629175938963315	ADH5
130	3.4733702450097	-1.61163829534441	0.218937139629368	1.10640717473394	ADH6
133	0.845940992792631	-0.199207250301146	0.250183349314709	0.148244291023348	ADM
135	2.30480554521869	-1.2015092313105	0.356042788325291	1.15253408579588	ADORA2A
136	4.07470014762674	-1.77131008116262	0.0267836966265587	0.517948598874206	ADORA2B
150	2.57669323640054	-1.31301980612875	0.00332213642535334	0.209755068197933	ADRA2A
152	8.22847327369742	-2.47411341061333	0.0713289350006297	1.01463295506432	ADRA2C
153	1.45445033303482	-0.741140971846101	0.0785114533353904	0.315373046056421	ADRB1
154	3.80371000592296	-1.70248982837435	0.0128119739946502	0.397452564387561	ADRB2
158	4.08647506501103	-1.77419567674119	0.00857993685213749	0.368789758977163	ADSL
159	4.82710257038042	-1.94075932633619	0.0353055475438782	0.62075232687561	ADSS
161	5.53294634277526	-2.07723338677761	0.0355364772446697	0.665841166912538	AP2A2
164	4.06628678048309	-1.76924316465404	0.0329979219234916	0.553423036580277	AP1G1
165	9.39850926803305	-2.60706400877401	0.0267428157953823	0.761960587888056	AEBP1
172	3.95943457663218	-1.74261415197475	0.0869713235726682	0.772102720932315	AFG3L1P
176	3.17909554889252	-1.52310965833185	0.484833599281665	1.98087682641131	ACAN
178	4.45259372441832	-1.85999970638308	0.0243396962411359	0.527657325606972	AGL
181	4.72946442489062	-1.92032488726456	0.0367616183039946	0.622523357580897	AGRP
183	4.58678397207391	-1.88969203939852	0.00485925075623484	0.334941701255438	AGT
187	2.81196141055051	-1.4003951713031	0.495172069016589	1.86817467247281	APLNR
196	2.99562104528379	-1.46366449134857	0.0631332564967863	0.57340856891586	AHR
205	4.90943954694839	-1.95767271064867	0.0342395818411982	0.619848313916899	AK4
211	4.33438420761029	-1.83309246942296	0.0452267568819304	0.637531962905267	ALAS1
212	1.98204308853545	-1.05064109618022	0.0671855693046092	0.421242443501658	ALAS2
218	1.03890196686756	-0.404677274895476	0.197319614976781	0.261988752966418	ALDH3A1
219	6.13241481413371	-2.1801015267484	0.0328576546073906	0.680988684563829	ALDH1B1
221	6.36561833194748	-2.21742429350467	0.0576295875349429	0.840193405642334	ALDH3B1
224	5.75670607487023	-2.11687836971233	0.027738412023575	0.625955847936298	ALDH3A2
225	0.150887282945795	1.52470927089107	0.750554990153985	4.47679356852054	ABCD2
239	3.86477173198002	-1.71841554058715	0.0193330459230189	0.453869603461599	ALOX12
240	7.58866426534141	-2.3931685103808	0.107601332381427	1.1578258752012	ALOX5
242	4.47829356554661	-1.86575499389989	0.00331586521636362	0.29790200331285	ALOX12B
246	5.40607631408254	-2.05403648488873	0.122398005854782	1.05121085600853	ALOX15
250	8.95824674636623	-2.55908745279276	0.0212194137449267	0.695560977241245	ALPP
251	11.0020299273155	-2.7645927152017	0.451006010334406	3.31340542825337	ALPPL2
257	4.80018527746439	-1.93516743722232	0.0754472414495626	0.810852357144179	ALX3
262	2.76796284556302	-1.38462453540127	0.057171407064982	0.523127732231175	AMD1
270	3.94744019958855	-1.73958023868197	0.0361292889967447	0.560681347304555	AMPD1
272	4.55127949666613	-1.88192132207144	0.0219461571081647	0.516876034113057	AMPD3
274	6.7264207649801	-2.27255608992406	0.0340517125961493	0.718244404802244	BIN1
280	6.14743762321933	-2.18254826894776	0.0845704687564806	0.956287513306276	AMY2B
285	2.85321056678227	-1.41495779548115	0.0871194129285163	0.627354847360801	ANGPT2
288	3.47015203714248	-1.61071132831906	0.0152664261448764	0.39608970576971	ANK3
290	3.30578810876402	-1.56218782499361	0.00440364756414408	0.269493779533864	ANPEP
291	7.72364884336809	-2.41079982106009	0.0527834735171615	0.885111127444729	SLC25A4
306	4.43017042030088	-1.85495097349265	0.0170297760356798	0.471385884394778	ANXA3
310	3.9573975491677	-1.74209954525402	0.0141719591174237	0.419009159835303	ANXA7
314	4.58999379873162	-1.89039159361434	0.054565476113574	0.702321157876434	AOC2
316	2.42956996309508	-1.25422719235338	0.0882645325069502	0.559013279273683	AOX1
317	4.50434531365401	-1.87155547669823	0.0567757291650595	0.705323642455673	APAF1
318	5.7203500967238	-2.11054292982132	0.00969613205135887	0.454348336047273	NUDT2
320	3.21641337792379	-1.53477980154972	0.0725460164703808	0.633483306368624	APBA1
321	7.28398255547186	-2.35219068753365	0.0629281823391817	0.920392783217614	APBA2
322	8.41674282959971	-2.49673583665533	0.075986986017751	1.04903651163105	APBB1
323	4.09111032614493	-1.77532932717921	0.0322456927729624	0.55115005104744	APBB2
328	5.62257666682509	-2.09330296105815	0.0334992361297282	0.658039193275853	APEX1
329	3.69360785197188	-1.67311663862172	0.0460586304517545	0.585575272381635	BIRC2
330	3.75652648820959	-1.69000764468419	0.0692982221879326	0.685527766903192	BIRC3
331	4.4154748755175	-1.85162830842708	0.0661242530058841	0.737979368241567	XIAP
336	3.12607522858183	-1.50629121773662	0.0332324602777209	0.472267366277182	APOA2
